Virial Mass,Virial Radius,Concentration,Velocity Disp,Vmax,Spin,B to A,C to A,Energy ratio,Peak Mass,peak Vmax,Halfmass a,Peakmass a,Acc Rate
9.997823080745725,1.7499449122804704,0.9699878610335646,1.9640237928400335,1.9447293603032958,-1.607654844638796,0.87684,0.75056,0.7162,10.00389116623691,1.9447293603032958,0.1143,0.1323,23.23
9.725584972270694,1.659193358577049,0.6010331550852195,1.7626785637274363,1.7937903846908188,-1.505149978319906,0.35443,0.13316,0.7002,9.725584972270694,1.7937903846908188,0.1084,0.1384,23.8
9.549493713215012,1.6004937101924313,0.9646080249111586,1.6988831367525903,1.7941393557677738,-1.3785121354193697,0.39302,0.1243,0.5192,9.549493713215012,1.7941393557677738,0.1143,0.1384,11.76
8.833465860170692,1.3618222376008149,0.6794063759234565,1.5241363765925686,1.5056925074122,-0.7971304122847893,0.73746,0.14431,1.4762,8.912647106218317,1.529173603261723,0.1323,0.1323,-2.305
9.690816057980916,1.6475981077786503,1.1924485865988224,1.8480658954039915,1.895809150169131,-1.6272720591144045,0.72687,0.49166,0.5936,9.690816057980916,1.895809150169131,0.1323,0.1384,13.83
9.300812794118118,1.5176312941525834,0.8188350423621522,1.5608626947274649,1.6949560022498182,-1.429807438904274,0.49589,0.313373,0.441667,9.3386556655787,1.6994908452722044,0.1143,0.1203,-1.096
9.088844562727004,1.4469097921346012,0.6491576634838906,1.4951278812429332,1.5869247081448203,-1.239803770544866,0.6076,0.0,0.7068,9.088844562727004,1.6241789257480224,0.1323,0.1384,9.224
8.736555847162636,1.3295199121858712,1.1200048976432404,1.2276296495710086,1.5591881890047754,-1.281415279972564,0.63033,0.31967,0.3256,8.736555847162636,1.5591881890047754,0.1384,0.1384,3.721
8.833465860170692,1.3618222376008149,0.7643464477304375,1.4448251995097476,1.5179872030250783,-1.6160052105582672,0.66762,0.29181,1.0918,8.833465860170692,1.5179872030250783,0.1384,0.1384,4.652
8.912647106218317,1.3882255725236985,0.6108712594394896,1.8628466599829387,1.5238764756381313,-0.393919735418796,0.50523,0.28107,5.8232,9.037426497940624,1.5981336458132378,0.1203,0.1323,1.694
8.678518379040113,1.3101833275716896,0.4764626371270564,1.3898745583909855,1.4423229557455746,-0.8307371359135538,0.308795,0.0,2.0199,8.736555847162636,1.4755259150392808,0.1323,0.1323,-1.153
8.736555847162636,1.3295199121858712,0.5547110818751653,1.26030994579492,1.4596939764779706,-1.0895890600853118,0.5375,0.08571,0.6632,8.736555847162636,1.4596939764779706,0.1384,0.1384,3.721
8.657342736814627,1.3030663979235104,0.7419650142744545,1.1442627737619906,1.4778444763387584,-1.5519123333076588,0.106253,0.0,0.176067,8.657342736814627,1.4778444763387584,0.1323,0.1384,3.072
9.985740741050074,1.7459175669219194,0.5929874304991938,1.8609366207000937,1.8796692056320534,-1.409381051793422,0.45765,0.28603,0.6254,9.985740741050074,1.907357608131173,0.1143,0.1384,22.37
9.088844562727004,1.4469097921346012,0.7389140457116723,1.7710727832211948,1.5991185650553628,-0.602442338729579,0.31448,0.07961,1.945,9.088844562727004,1.5991185650553628,0.1203,0.1384,4.925
9.280578370368076,1.5108799847561176,0.8570887973683057,1.5483894181329183,1.6829569263012085,-1.3442854503812902,0.24349,0.06568,0.5068,9.310480891462674,1.6829569263012085,0.1323,0.1323,-2.3
8.611617110554336,1.2878688836785601,0.7397252462437147,1.184975190698261,1.4402792132355882,-1.8523236757589012,0.0,0.0,0.8046,8.611617110554336,1.4402792132355882,0.1384,0.1384,2.791
9.17580163284828,1.4759615891924238,0.7547282191751463,1.5148132949992854,1.6306312440205,-1.0759275700896371,0.807,0.1,0.5312,9.17580163284828,1.6306312440205,0.1323,0.1384,2.3
9.310480891462674,1.520863292447035,0.510478520948658,1.6035773681514667,1.6474807731736758,-1.6001532872870776,0.46982,0.05879,0.7764,9.310480891462674,1.6474807731736758,0.1084,0.1384,7.711
9.59692681434297,1.616296928053596,0.5881325086291261,1.7138264243805246,1.7495817348655593,-1.3159629625134803,0.8111,0.57061,0.6038,9.59692681434297,1.7745899502647946,0.1203,0.1384,11.76
9.725584972270694,1.659193358577049,1.0870190449639896,1.8459657615454836,1.8807564445102103,-1.8265223565470055,0.92674,0.48518,0.5694,9.725584972270694,1.8807564445102103,0.1143,0.1384,12.52
9.757699625087739,1.6699209386814429,0.7937608538558147,1.7812525942484565,1.8308451923086115,-1.618704376996174,0.7798,0.48839,0.5216,9.757699625087739,1.8750612633917,0.1143,0.1323,10.66
9.413299764081252,1.5550823510705005,0.9319364764325611,1.6183619311098782,1.7418603940652635,-1.0063874420611096,0.4481,0.17694,0.422,9.413299764081252,1.8018837071252396,0.1323,0.1323,0.0
8.912647106218317,1.3882255725236985,0.5234772368940395,1.318897714627487,1.5157414166693652,-1.3036436112666678,0.78924,0.3263,0.618,8.912647106218317,1.5347873586294916,0.1323,0.1384,2.305
8.435525851498655,1.2291697025391009,0.7399145341698404,-inf,1.38147609027503,-3.1870866433571443,0.0,0.0,0.0,8.435525851498655,1.38147609027503,0.1384,0.1384,1.861
8.435525851498655,1.2291697025391009,0.745154739871538,-inf,1.3823773034681137,-2.4001169279263124,0.0,0.0,0.0,8.435525851498655,1.3823773034681137,0.1384,0.1384,1.861
9.496237545166736,1.582744965691277,0.7260764820797421,1.6399842480415885,1.7330366829335795,-1.7311880962602195,0.47534,0.06408,0.5214,9.496237545166736,1.7330366829335795,0.1323,0.1384,20.75
9.919810020170196,1.7239397759297144,0.7881806721844027,1.8763910618191877,1.8839451950342798,-1.2994693430214082,0.45014,0.32229,0.6442,9.919810020170196,1.8839451950342798,0.1203,0.1384,25.11
9.134495855834674,1.4621733047067904,0.8127410814651738,1.504470862494419,1.6263403673750423,-1.3384712598680175,0.51953,0.0005,0.5846,9.134495855834674,1.6263403673750423,0.1384,0.1384,9.304
10.231469590430681,1.8278020592793751,0.5789463791729434,2.0023388808920566,1.97648753730519,-1.591251393815756,0.83401,0.72675,0.6674,10.231469590430681,1.9808211666443356,0.1143,0.1384,44.44
9.702688968159134,1.6515687388657918,0.6656933815573982,1.8256857080217583,1.793650717707173,-1.6073030467403342,0.64873,0.32648,0.8178,9.702688968159134,1.793650717707173,0.1384,0.1384,34.42
9.213783299335304,1.4885648167417371,0.3581988794765298,1.4426365257822318,1.6089536992758628,-1.0016970599014587,0.58082,0.1617,0.4522,9.213783299335304,1.6089536992758628,0.1323,0.1384,6.916
9.389697548206385,1.5472576734312962,0.6317523116769197,1.5439439424829065,1.6852041344710147,-1.1378089689484028,0.44741,0.06553,0.4172,9.456669629423757,1.7008767083769036,0.1203,0.1323,7.158
8.736555847162636,1.3295199121858712,1.1439777573314962,1.4632956099620027,1.5652573434202137,-1.0574958938319192,0.73736,0.23368,1.523,8.912647106218317,1.5652573434202137,0.1323,0.1323,-4.609
8.736555847162636,1.3295199121858712,0.8554494089708277,1.3047058982127655,1.5013331786455661,-1.3731465853332743,0.61797,0.1817,0.7206,8.833465860170692,1.5319895514125503,0.1203,0.1203,-0.2716
9.364926033789976,1.5389882268582256,0.6373664627648685,1.598899887063883,1.677606952720493,-1.561615892965286,0.27383,0.04156,0.6022,9.364926033789976,1.677606952720493,0.1203,0.1384,8.748
9.806586934327804,1.686198179455338,1.090701957629764,1.8730298120610442,1.9086458389071133,-1.3234892897174464,0.82613,0.71353,0.619,9.806586934327804,1.9086458389071133,0.1323,0.1384,18.43
9.364926033789976,1.5389882268582256,0.5774247644961561,1.4852954387260888,1.6711728427150832,-1.4182778400509013,0.55304,0.42355,0.403,9.364926033789976,1.6711728427150832,0.1203,0.1384,9.026
8.698796251790432,1.316892503761295,0.891195290398704,1.403635189790548,1.4952667443878105,-1.3799681048737027,0.2324,0.0457767,1.29533,8.698796251790432,1.4952667443878105,0.1323,0.1384,1.537
9.665956029453957,1.6393270858966724,0.43339229221199066,1.7126497016272113,1.7616271845615827,-1.3189397563681882,0.21946,0.13136,0.684,9.665956029453957,1.7616271845615827,0.1323,0.1384,16.13
9.413299764081252,1.5550823510705005,0.5421186512447229,1.5431985856376467,1.6841269256130753,-1.1706962271689751,0.7653,0.27086,0.4288,9.413299764081252,1.6841269256130753,0.1084,0.1384,4.436
9.736555847162636,1.6628522332647961,0.8372963009744392,1.7841178164629232,1.8313577854420675,-1.6120765330265632,0.37937,0.23836,0.5678,9.736555847162636,1.884795363948981,0.1143,0.1384,14.55
9.639685661242682,1.6305499078498524,0.6722727823021549,1.774808830310706,1.77342072329061,-1.4715975620463826,0.6381,0.34558,0.7244,9.639685661242682,1.8113068400813361,0.1323,0.1384,2.316
9.364926033789976,1.5389882268582256,0.553516843568638,1.5331362882786388,1.6690378008851559,-1.6103024517936142,0.87141,0.35497,0.4594,9.364926033789976,1.6690378008851559,0.1203,0.1384,9.136
9.532372133567877,1.5948122759940047,0.9649950799754888,1.7007037171450194,1.7885218872224729,-1.5502131530142267,0.89695,0.57126,0.5146,9.532372133567877,1.7885218872224729,0.1323,0.1384,16.13
9.280578370368076,1.5108799847561176,1.2115906506684377,1.554004321011903,1.7641761323903307,-1.1519957285027318,0.82724,0.66893,0.315,9.280578370368076,1.7641761323903307,0.1384,0.1384,13.02
9.134495855834674,1.4621733047067904,0.5976622236483986,1.5128177585648732,1.5963771439975991,-1.0777937225609837,0.95487,0.29082,0.6112,9.134495855834674,1.6036855496146998,0.1323,0.1384,6.914
9.919810020170196,1.7239397759297144,0.793245388265179,1.857030798272624,1.884795363948981,-1.9219058495935895,0.70816,0.46999,0.605,9.919810020170196,1.8980117387975015,0.1084,0.1384,16.29
9.736555847162636,1.6628522332647961,0.8628228740206618,1.8272399995056454,1.8360074591255315,-1.3582285293460408,0.58376,0.34067,0.7042,9.736555847162636,1.8360074591255315,0.1203,0.1384,23.41
9.665956029453957,1.6393270858966724,0.7217690650712362,1.7300551523754997,1.7890163267933747,-1.7212463990471711,0.37632,0.26878,0.5216,9.665956029453957,1.828079590556746,0.1143,0.1384,10.83
9.088844562727004,1.4469097921346012,0.7263370717703403,1.4604467838807205,1.5972562829251418,-1.1940236492824374,0.393,0.05287,0.6148,9.088844562727004,1.5972562829251418,0.1384,0.1384,8.375
9.639685661242682,1.6305499078498524,0.922469097381621,1.756788198768118,1.815378484965918,-1.4273607029571869,0.16397,0.09785,0.5832,9.639685661242682,1.815378484965918,0.1203,0.1384,13.19
9.310480891462674,1.520863292447035,0.39717495077944936,1.5852350633657752,1.6419695977020594,-1.3315208970674144,0.45042,0.34847,0.699,9.310480891462674,1.6419695977020594,0.1384,0.1384,13.95
8.979684923827026,1.4104904200034478,0.5987143984005441,1.421768401206924,1.545307116465824,-1.3528127021040104,0.527727,0.211147,0.528533,8.979684923827026,1.545307116465824,0.1203,0.1384,3.284
9.611617110554336,1.621207450116991,1.2723187270455532,1.800648355363988,1.891147030448771,-1.4335625078049297,0.63221,0.35,0.5228,9.611617110554336,1.891147030448771,0.1323,0.1384,16.13
9.565847818673518,1.6059511575648728,0.7891135266628377,1.6563857190586877,1.766115283221414,-1.4260845595784493,0.51909,0.16267,0.488,9.565847818673518,1.766115283221414,0.1323,0.1384,11.51
9.905364068766893,1.719115743876443,0.841341393885045,1.8901973862100288,1.888348010178049,-1.497709472085227,0.49403,0.35423,0.69,9.905364068766893,1.888348010178049,0.1323,0.1384,32.28
9.134495855834674,1.4621733047067904,0.7110482331712069,1.5964871337365443,1.6103407114521568,-1.9515581964495954,0.45739,0.16651,0.9826,9.134495855834674,1.6103407114521568,0.1384,0.1384,9.304
8.979684923827026,1.4104904200034478,0.625730525339443,1.3712526291249394,1.5436956323092448,-1.2112661411722925,0.566153,0.0321733,1.45767,8.979684923827026,1.5466660250701842,0.1143,0.1384,3.284
9.280578370368076,1.5108799847561176,0.6684579813984679,1.570192561095726,1.6533090129384789,-1.3661277373416671,0.41748,0.08956,0.6268,9.280578370368076,1.6533090129384789,0.1323,0.1384,16.13
10.009450895798693,1.7538510591987906,1.0593336053876343,1.957319896855341,1.9688097139128582,-1.433916215832004,0.80222,0.72117,0.6522,10.009450895798693,1.9688097139128582,0.1203,0.1384,31.59
8.833465860170692,1.3618222376008149,0.4718485991968189,1.4402792132355882,1.486005186362242,-1.372736583431779,0.45285,0.07645,1.1718,8.833465860170692,1.486005186362242,0.1143,0.1384,1.641
9.725584972270694,1.659193358577049,0.7566465792630578,1.7569402360467241,1.8141143561291255,-1.4366375905133926,0.71736,0.65021,0.5132,9.725584972270694,1.8334658601706924,0.1143,0.1384,12.2
9.625826713285711,1.6259500456838998,0.8187533849729526,1.70637635583969,1.7911290007272862,-1.2562551214075388,0.45234,0.08108,0.5364,9.625826713285711,1.7911290007272862,0.1203,0.1384,15.97
9.280578370368076,1.5108799847561176,0.5133625453413928,1.5161385767170743,1.6376898191184013,-1.6358243672293806,0.75594,0.4632,0.5064,9.280578370368076,1.6376898191184013,0.1323,0.1384,9.215
11.62314587463794,2.2917306118068637,0.396175477006877,2.445759836488631,2.4369890877885383,-1.4152166210034922,0.72609,0.3866,0.7008,11.62314587463794,2.4369890877885383,0.1203,0.1384,1563.0
9.611617110554336,1.621207450116991,0.9074649717079085,1.8750612633917,1.802978855335262,-2.137868620686963,0.55101,0.31408,1.016,9.954049446763594,1.8989444668665094,0.1023,0.1143,-5.144
9.280578370368076,1.5108799847561176,0.7376788423997732,1.61066016308988,1.6628522332647961,-1.0493431174954893,0.5331,0.11073,0.6196,9.280578370368076,1.740441644949766,0.0964,0.1384,2.571
9.714245911017894,1.6554265877459187,0.9923856128519444,1.8857568810692675,1.8550949511586219,-1.6623411089738576,0.82898,0.20861,0.7882,9.842047288509638,1.8900855267163252,0.1023,0.1323,-0.7218
9.435525851498655,1.5625069842853556,0.8725768802671374,1.877140889784821,1.737510690673476,-0.923614456045467,0.59427,0.13141,1.7026,9.94066587247583,1.969276095488932,0.0964,0.1203,-37.2
9.17580163284828,1.4759615891924238,0.7213075199369916,1.6388884247050755,1.6256210814249077,-1.4523483416400307,0.20059,0.00893,1.0528,9.17580163284828,1.6256210814249077,0.1143,0.1384,3.99
9.714245911017894,1.6554265877459187,1.0395817048712166,1.8275631112547237,1.8657552240714517,-1.1545918603782066,0.44461,0.31291,0.6284,9.714245911017894,1.8657552240714517,0.1203,0.1384,14.87
9.435525851498655,1.5625069842853556,0.8008797997237729,1.665580991017953,1.7246853882373594,-1.651111276928562,0.67424,0.29837,0.5574,9.815710539788963,1.8740177038621861,0.0964,0.1084,-4.648
9.17580163284828,1.4759615891924238,0.6689680755103166,1.6953065224318027,1.6184664921990803,-0.856548000978369,0.53818,0.0,1.3768,9.213783299335304,1.662757831681574,0.1084,0.1084,4.515
9.389697548206385,1.5472576734312962,0.6071398066835776,1.7096091210726487,1.682506085939011,-1.4784696587212889,0.55041,0.2264,0.9692,9.389697548206385,1.682506085939011,0.1023,0.1384,6.562
9.456669629423757,1.569572866897649,0.5044041151919039,1.717004407040547,1.6957442751973233,-1.7461775612919266,0.70644,0.02103,0.818,9.456669629423757,1.6957442751973233,0.1143,0.1384,11.22
10.601408060534684,1.9511237194539133,0.35918027750949305,2.217878578027433,2.078782960196963,-1.5823622603477703,0.81312,0.70627,1.116,10.601408060534684,2.078782960196963,0.1084,0.1384,168.7
11.006466042249231,2.0862209766371067,0.21654931648501816,2.2491494200445175,2.2111205412580492,-1.585360853262991,0.56911,0.29635,0.7888,11.006466042249231,2.217273326129321,0.1143,0.1384,226.9
9.413299764081252,1.5550823510705005,0.9473057473288076,1.741151598851785,1.7450747915820575,-1.1725661045992206,0.70279,0.50661,0.7254,9.456669629423757,1.7450747915820575,0.1143,0.1323,3.118
9.456669629423757,1.569572866897649,0.575916238282187,1.8174331441113845,1.7025166974381505,-1.2376215706880358,0.235025,0.07464,1.3059,9.456669629423757,1.7181694053913068,0.1023,0.1323,5.684
8.912647106218317,1.3882255725236985,0.6595472056727846,1.7325545798514321,1.5295586730211632,-0.5454447661988916,0.81314,0.22842,3.2792,9.037426497940624,1.6178387477170033,0.1023,0.1143,0.0
9.3386556655787,1.5302125090607963,0.6623916010152233,1.8452841263479915,1.671820560183249,-0.7697043860829532,0.32007,0.09928,1.642,9.456669629423757,1.7061201097027037,0.1143,0.1323,-0.3826
10.07881918309885,1.776991584856405,0.5327639591234975,1.989627770745151,1.9053100621160854,-1.6179829574251317,0.67918,0.56819,1.045,10.07881918309885,1.9053100621160854,0.1323,0.1384,56.39
9.364926033789976,1.5389882268582256,0.6200671367668897,1.469232742506612,1.6755950563867463,-1.6422556748196244,0.77933,0.64848,0.3406,9.435525851498655,1.7068883949816178,0.1084,0.1323,5.74
9.290924559382754,1.5142554684373821,0.7699624853147059,1.7180031682670176,1.6956567599361902,-1.2605067692183851,0.548917,0.19638,1.02647,9.456669629423757,1.738225448142505,0.1023,0.1203,-4.223
9.625826713285711,1.6259500456838998,0.7020845704983985,1.7306207978872827,1.7728349272390183,-1.4007721372262036,0.69936,0.5758,0.584,9.690816057980916,1.8422346863472396,0.0964,0.1323,-3.232
9.736555847162636,1.6628522332647961,0.6749626232670508,1.779668627207148,1.8061121101690911,-1.4589202322233712,0.74881,0.50122,0.573,9.736555847162636,1.8141143561291255,0.1203,0.1384,16.46
8.435525851498655,1.2291697025391009,0.6501868598363103,-inf,1.3692158574101427,-0.8403726593413264,0.0,0.0,0.0,8.736555847162636,1.5020172148271473,0.1084,0.1143,-0.4392
9.009450895798693,1.42050033913748,0.4776988728195395,1.3577443251803756,1.5460488664017342,-1.2491060796178746,0.828785,0.096195,0.4695,9.009450895798693,1.5460488664017342,0.1323,0.1384,5.757
9.037426497940624,1.4298652787345607,0.5977397362005517,1.3176455432211587,1.5640739789771467,-1.4154426394743251,0.39582,0.15294,0.3568,9.037426497940624,1.5640739789771467,0.1143,0.1384,2.734
9.526597709103452,1.592875952629111,0.5050945348195685,1.868879446237088,1.7387013004347098,-1.1594548123631614,0.31723,0.16472,1.68073,9.526597709103452,1.7867514221455612,0.1023,0.1384,0.5487
9.59692681434297,1.616296928053596,1.0028779830190229,1.7346398389876994,1.8182918907999959,-1.287266140930048,0.34597,0.14422,0.4594,9.59692681434297,1.8716313045375537,0.1084,0.1384,8.043
9.310480891462674,1.520863292447035,0.6135594436130658,1.578180609627778,1.6567687792660166,-1.26082336808927,0.90137,0.58838,0.5916,9.310480891462674,1.6567687792660166,0.1323,0.1384,18.43
10.020775488193557,1.7576616871552488,0.5884576506316292,1.9877556167385233,1.890979596989689,-1.8368386250229816,0.73894,0.40056,0.9774,10.020775488193557,1.8984509191983747,0.1203,0.1384,35.41
9.8668778143375,1.706299497872561,0.8185134630341895,1.9272676808108815,1.8714561740229538,-1.8857227034384136,0.53113,0.46358,0.8892,9.8668778143375,1.8714561740229538,0.1084,0.1384,29.04
9.413299764081252,1.5550823510705005,0.8477677174817926,1.6895752157599382,1.7255032688593155,-1.2445825371890638,0.84143,0.11026,0.6184,9.413299764081252,1.7255032688593155,0.1203,0.1384,7.278
9.134495855834674,1.4621733047067904,0.9640006440702465,1.4525530632289254,1.655618583541222,-1.351835221425999,0.7422,0.26302,0.387,9.134495855834674,1.666892211066536,0.1203,0.1323,0.7092
9.897901874268229,1.71664595787633,0.5220206283924655,1.8313577854420675,1.8441042306975133,-1.3686577135160671,0.34901,0.2967,0.6114,9.897901874268229,1.8809849904867535,0.1143,0.1384,20.12
9.973312620452901,1.7417816961431667,0.4973066514541551,1.8550949511586219,1.8675264111997434,-1.5608252601565316,0.35415,0.24209,0.5946,9.973312620452901,1.947384701684741,0.1023,0.1384,10.06
9.364926033789976,1.5389882268582256,0.6301280538409492,1.568084331315394,1.6767850304192053,-1.114356128164236,0.63212,0.39279,0.4962,9.456669629423757,1.7132384615456617,0.1143,0.1323,-0.1688
9.280578370368076,1.5108799847561176,0.4911822537759256,1.611617110554336,1.6361868951987244,-1.540758335121918,0.58045,0.36286,0.7972,9.280578370368076,1.6361868951987244,0.1384,0.1384,13.02
9.991801798844644,1.7479475474219763,0.5890726489659794,1.902764143924086,1.8813275841005515,-1.159956669396506,0.51025,0.39863,0.6848,9.991801798844644,1.8985057855343586,0.1023,0.1384,21.72
9.456669629423757,1.569572866897649,0.7716132231604528,1.606488850442648,1.7268901407418216,-0.9986990669795819,0.1158,0.00045,0.4812,9.456669629423757,1.7268901407418216,0.1143,0.1384,7.546
10.499961865596191,1.9173321772904504,0.4024790649402909,2.0965276656064398,2.0531168749229303,-1.5961933894525775,0.53029,0.38237,0.769,10.499961865596191,2.0531168749229303,0.1323,0.1384,152.7
9.59692681434297,1.616296928053596,0.43648670517480015,1.8709888137605752,1.7387805584843692,-0.9769122330045547,0.44664,0.0242,1.6424,9.59692681434297,1.7387805584843692,0.1143,0.1384,12.5
10.367542273520577,1.8731635995306606,0.12854990469668465,2.054727932082198,2.000130268805227,-1.2907300390241692,0.45696,0.23014,0.8144,10.389697548206385,2.018284308426531,0.1203,0.1323,58.48
9.678518379040113,1.6435217632947308,0.6482815614319152,1.7771367125041726,1.7834032811225635,-1.3833144791044878,0.39587,0.26192,0.7266,9.736555847162636,1.864985460659794,0.0964,0.1143,-0.2762
9.364926033789976,1.5389882268582256,0.7625049710245441,1.5953859808091417,1.6948683279824561,-1.3310552655422663,0.279,0.04347,0.5634,9.364926033789976,1.6948683279824561,0.1203,0.1384,8.477
8.611617110554336,1.2878688836785601,0.9829477217776685,1.3100557377508915,1.4854374810763014,-1.203148250950113,0.0,0.0,1.3312,8.611617110554336,1.4854374810763014,0.1384,0.1384,2.791
10.997823080745725,2.083273228840171,0.2832025757289719,2.2566936979981955,2.208844289340738,-2.1542819820333414,0.89109,0.71267,0.813,10.997823080745725,2.208844289340738,0.1203,0.1384,335.6
10.155639633759776,1.8025616557441881,0.010990296226486073,1.999174055588485,1.9262395210458623,-1.3427528701162836,0.57742,0.27138,0.8914,10.179838928023187,1.9650134502722478,0.1203,0.1323,42.74
9.17580163284828,1.4759615891924238,0.5367919095672463,1.4937368022768398,1.6045500325712614,-1.3802807343882728,0.26416,0.00962,0.7042,9.17580163284828,1.6045500325712614,0.1384,0.1384,10.23
9.565847818673518,1.6059511575648728,0.9091580724831287,1.7122286696195352,1.7880976333802974,-1.6062493596519196,0.73648,0.72477,0.5428,9.565847818673518,1.7880976333802974,0.1084,0.1384,8.914
